2020-06-24T12:41:49.718419279Z, , trt-samf-loragw01 trt-sluppen-loragw01 
2020-06-24T12:42:01.860352284Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-24T12:42:13.999429889Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-24T12:42:26.124385287Z, , trt-samf-loragw01 
2020-06-24T12:42:38.26091249Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-24T12:42:50.396883593Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-24T12:43:02.534574697Z, , trt-sluppen-loragw01 
2020-06-24T12:43:14.677073603Z, , trt-samf-loragw01 
2020-06-24T12:43:26.803379702Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-24T12:43:38.939009005Z, , trt-samf-loragw01 
2020-06-24T12:43:51.077318309Z, , trt-samf-loragw01 
2020-06-24T12:44:03.20899271Z, , trt-samf-loragw01 
2020-06-24T12:44:15.379959127Z, , trt-sluppen-loragw01 
2020-06-24T12:45:11.03281887Z, , trt-samf-loragw01 
2020-06-24T12:45:23.170924874Z, , trt-sluppen-loragw01 
2020-06-24T12:45:35.300570974Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-24T12:45:47.439422379Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-24T12:45:59.591373188Z, , trt-samf-loragw01 
2020-06-24T12:46:11.712257385Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-24T12:46:23.845385287Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-24T12:46:35.977528088Z, , trt-samf-loragw01 trt-sluppen-loragw01 
2020-06-24T12:46:48.114883592Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-24T12:47:00.247057693Z, , trt-samf-loragw01 
2020-06-24T12:47:12.383721097Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-24T12:47:24.523160601Z, , trt-samf-loragw01 
2020-06-24T12:47:36.665629207Z, , trt-samf-loragw01 
2020-06-24T12:47:48.794873007Z, , trt-samf-loragw01 
2020-06-24T12:48:00.93190021Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-24T12:48:13.060749911Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-24T12:48:25.200307715Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-24T12:48:37.334934918Z, , trt-samf-loragw01 
2020-06-24T12:49:01.608817624Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-24T12:49:13.746599728Z, , trt-samf-loragw01 
2020-06-24T12:49:25.875852428Z, , trt-samf-loragw01 
2020-06-24T12:49:38.00977093Z, , trt-samf-loragw01 
2020-06-24T12:49:50.141930132Z, , trt-samf-loragw01 
2020-06-24T12:50:02.286111238Z, , trt-samf-loragw01 
2020-06-24T12:50:14.423648642Z, , trt-samf-loragw01 trt-sluppen-loragw01 
2020-06-24T12:50:26.553432242Z, , trt-samf-loragw01 trt-sluppen-loragw01 
2020-06-24T12:50:50.820418746Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-24T12:51:02.952663248Z, , trt-samf-loragw01 
2020-06-24T12:51:15.098482755Z, , trt-samf-loragw01 
2020-06-24T12:51:27.230483856Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-24T12:51:39.357879156Z, , trt-samf-loragw01 trt-sluppen-loragw01 
2020-06-24T12:51:51.500429862Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-24T12:52:03.636950965Z, , trt-samf-loragw01 trt-sluppen-loragw01 
2020-06-24T12:52:15.781414571Z, , trt-samf-loragw01 
2020-06-24T12:52:27.903968669Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-24T12:52:52.177426582Z, , trt-samf-loragw01 trt-sluppen-loragw01 
2020-06-24T12:53:04.329930996Z, , trt-samf-loragw01 
2020-06-24T12:53:16.446188395Z, , trt-samf-loragw01 
2020-06-24T12:53:28.619258717Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-24T12:53:40.996656924Z, , trt-samf-loragw01 
2020-06-24T12:53:52.845061212Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-24T12:54:04.979233718Z, , trt-samf-loragw01 
2020-06-24T12:54:17.124788729Z, , trt-samf-loragw01 
2020-06-24T12:54:29.260733536Z, , trt-samf-loragw01 
2020-06-24T12:54:41.397164543Z, , trt-samf-loragw01 
2020-06-24T12:54:53.529714148Z, , trt-samf-loragw01 
2020-06-24T12:55:05.655302351Z, , trt-samf-loragw01 trt-sluppen-loragw01 
2020-06-24T12:55:17.795421359Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-24T12:55:29.925610664Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-24T12:55:42.064106172Z, , trt-samf-loragw01 
2020-06-24T12:55:54.215426385Z, , trt-samf-loragw01 
2020-06-24T12:56:06.331249484Z, , trt-samf-loragw01 trt-sluppen-loragw01 
2020-06-24T12:56:18.466854291Z, , trt-samf-loragw01 
2020-06-24T12:56:30.600128796Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-24T12:56:42.743995706Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-24T12:56:54.875492712Z, , trt-samf-loragw01 
2020-06-24T12:57:07.033723428Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-24T12:57:19.144135824Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-24T12:57:31.27752723Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-24T12:57:43.420070339Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-24T12:57:55.554875446Z, , trt-samf-loragw01 
2020-06-24T12:58:07.68405515Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-24T12:58:19.821504457Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-24T12:58:31.980188974Z, , trt-samf-loragw01 
2020-06-24T12:58:44.095112272Z, , trt-samf-loragw01 trt-sluppen-loragw01 
2020-06-24T12:58:56.226216977Z, , trt-samf-loragw01 trt-sluppen-loragw01 
2020-06-24T12:59:08.358419582Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-24T12:59:20.497936991Z, , trt-samf-loragw01 
2020-06-24T12:59:32.631185096Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-24T12:59:44.768680804Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-24T12:59:56.912396714Z, , trt-samf-loragw01 
2020-06-24T13:00:09.034866415Z, , trt-samf-loragw01 trt-sluppen-loragw01 
2020-06-24T13:00:21.180892426Z, , trt-samf-loragw01 
2020-06-24T13:00:33.30810983Z, , trt-samf-loragw01 trt-sluppen-loragw01 
2020-06-24T13:00:45.439993835Z, , trt-samf-loragw01 
2020-06-24T13:00:57.576256242Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-24T13:01:09.711652949Z, , trt-samf-loragw01 trt-sluppen-loragw01 
2020-06-24T13:01:21.879179068Z, , trt-samf-loragw01 trt-sluppen-loragw01 
2020-06-24T13:01:33.990939265Z, , trt-samf-loragw01 
2020-06-24T13:01:46.114822267Z, , trt-samf-loragw01 trt-sluppen-loragw01 
2020-06-24T13:01:58.254951976Z, , trt-samf-loragw01 
2020-06-24T13:02:10.388773582Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-24T13:02:22.522545788Z, , trt-samf-loragw01 
2020-06-24T13:02:34.672548101Z, , trt-samf-loragw01 trt-sluppen-loragw01 
2020-06-24T13:02:46.793224601Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-24T13:02:58.930791509Z, , trt-samf-loragw01 
2020-06-24T13:03:11.072387418Z, , trt-samf-loragw01 
2020-06-25T06:37:18.874318261Z, , trt-samf-loragw01 
2020-06-25T06:37:31.017929058Z, , trt-samf-loragw01 
2020-06-25T06:37:43.152498951Z, , trt-samf-loragw01 
2020-06-25T06:37:55.284780142Z, , trt-samf-loragw01 
2020-06-25T06:38:07.420848136Z, , trt-samf-loragw01 
2020-06-25T06:38:19.545053724Z, , trt-samf-loragw01 
2020-06-25T08:46:03.313385584Z, , trt-samf-loragw01 
2020-06-25T08:46:15.445364592Z, , trt-samf-loragw01 
2020-06-25T08:46:27.580399701Z, , trt-samf-loragw01 
2020-06-25T08:46:39.725474014Z, , trt-samf-loragw01 
2020-06-25T08:46:51.85015572Z, , trt-samf-loragw01 
2020-06-25T08:47:03.975743826Z, , trt-samf-loragw01 
2020-06-25T08:47:16.099950832Z, , trt-samf-loragw01 
2020-06-25T08:47:28.23142564Z, , trt-samf-loragw01 
2020-06-25T08:47:40.365587849Z, , trt-samf-loragw01 
2020-06-25T08:47:52.490649356Z, , trt-samf-loragw01 
2020-06-25T08:52:26.7946989Z, , trt-samf-loragw01 
2020-06-25T08:52:38.925589808Z, , trt-samf-loragw01 
2020-06-25T08:52:59.940230432Z, , trt-samf-loragw01 
2020-06-25T08:53:12.07160374Z, , trt-samf-loragw01 
2020-06-25T08:53:28.224803577Z, , trt-samf-loragw01 
2020-06-25T08:53:47.646776714Z, , trt-samf-loragw01 
2020-06-25T08:54:07.049987245Z, , trt-samf-loragw01 
2020-06-25T08:54:25.905451608Z, , trt-samf-loragw01 
2020-06-25T11:53:32.850658336Z, , trt-samf-loragw01 
2020-06-25T11:53:44.973502933Z, , trt-samf-loragw01 trt-sluppen-loragw01 
2020-06-25T11:54:08.155106196Z, , trt-samf-loragw01 
2020-06-25T11:54:15.287769277Z, , trt-samf-loragw01 
2020-06-25T11:54:22.404749856Z, , trt-samf-loragw01 
2020-06-25T11:54:29.535333536Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-25T11:54:36.676752518Z, , trt-samf-loragw01 
2020-06-25T11:54:43.798173097Z, , trt-samf-loragw01 
2020-06-25T11:54:50.926297078Z, , trt-samf-loragw01 trt-sluppen-loragw01 
2020-06-25T11:54:58.059913159Z, , trt-samf-loragw01 
2020-06-25T11:55:05.202559341Z, , trt-samf-loragw01 
2020-06-25T11:55:12.317638519Z, , trt-samf-loragw01 
2020-06-25T11:55:19.442383699Z, , trt-samf-loragw01 
2020-06-25T11:55:26.569220979Z, , trt-samf-loragw01 trt-sluppen-loragw01 
2020-06-25T11:55:33.696773459Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-25T11:55:40.83184404Z, , trt-samf-loragw01 
2020-06-25T11:55:47.969566022Z, , trt-samf-loragw01 
2020-06-25T11:55:55.097851602Z, , trt-samf-loragw01 
2020-06-25T11:56:02.213141481Z, , trt-samf-loragw01 
2020-06-25T11:56:09.357399263Z, , trt-samf-loragw01 
2020-06-25T11:56:16.472667142Z, , trt-samf-loragw01 trt-sluppen-loragw01 
2020-06-25T11:56:23.605455323Z, , trt-samf-loragw01 trt-sluppen-loragw01 
2020-06-25T11:56:30.738689703Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-25T11:56:37.864027883Z, , trt-samf-loragw01 
2020-06-25T11:56:44.996999364Z, , trt-samf-loragw01 
2020-06-25T11:56:52.131436245Z, , trt-samf-loragw01 
2020-06-25T11:56:59.253032825Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-25T11:57:06.397415407Z, , trt-samf-loragw01 
2020-06-25T11:57:13.511723585Z, , trt-samf-loragw01 trt-sluppen-loragw01 
2020-06-25T11:57:20.648121667Z, , trt-samf-loragw01 trt-sluppen-loragw01 
2020-06-25T11:57:27.776198547Z, , trt-samf-loragw01 
2020-06-25T11:57:34.896888426Z, , trt-samf-loragw01 
2020-06-25T11:57:42.040122008Z, , trt-samf-loragw01 
2020-06-25T11:57:49.163917288Z, , trt-samf-loragw01 
2020-06-25T11:57:56.291018568Z, , trt-samf-loragw01 
2020-06-25T11:58:03.419350749Z, , trt-samf-loragw01 
2020-06-25T11:58:10.552531729Z, , trt-samf-loragw01 trt-sluppen-loragw01 
2020-06-25T11:58:17.68436531Z, , trt-samf-loragw01 
2020-06-25T11:58:24.803239589Z, , trt-samf-loragw01 
2020-06-25T11:58:31.93810987Z, , trt-samf-loragw01 trt-sluppen-loragw01 
2020-06-25T11:58:39.06049205Z, , trt-samf-loragw01 
2020-06-25T11:58:46.194817231Z, , trt-samf-loragw01 
2020-06-25T11:58:53.31832471Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-25T11:59:00.453952992Z, , trt-samf-loragw01 
2020-06-25T11:59:07.586546372Z, , trt-samf-loragw01 
2020-06-25T11:59:14.713793153Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-25T11:59:21.833951732Z, , trt-samf-loragw01 
2020-06-25T11:59:28.969854113Z, , trt-samf-loragw01 
2020-06-25T11:59:43.230060974Z, , trt-samf-loragw01 
2020-06-25T11:59:50.351971254Z, , trt-samf-loragw01 
2020-06-25T11:59:57.475628533Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-25T12:00:04.608939014Z, , trt-samf-loragw01 
2020-06-25T12:00:11.742557295Z, , trt-samf-loragw01 
2020-06-25T12:00:18.864159574Z, , trt-samf-loragw01 trt-sluppen-loragw01 
2020-06-25T12:00:26.002588856Z, , trt-samf-loragw01 
2020-06-25T12:00:33.128312836Z, , trt-samf-loragw01 trt-sluppen-loragw01 
2020-06-25T12:00:40.258585816Z, , trt-samf-loragw01 
2020-06-25T12:00:47.379218596Z, , trt-samf-loragw01 
2020-06-25T12:00:54.518411577Z, , trt-samf-loragw01 
2020-06-25T12:01:01.644622657Z, , trt-samf-loragw01 
2020-06-25T12:01:08.778233238Z, , trt-samf-loragw01 trt-sluppen-loragw01 
2020-06-25T12:01:16.822422832Z, , trt-sluppen-loragw01 
2020-06-25T12:01:23.051877701Z, , trt-samf-loragw01 
2020-06-25T12:01:30.156904778Z, , trt-samf-loragw01 
2020-06-25T12:01:37.288339759Z, , trt-samf-loragw01 
2020-06-25T12:01:44.41933504Z, , trt-samf-loragw01 
2020-06-25T12:01:58.681766501Z, , trt-samf-loragw01 
2020-06-25T12:02:05.79775918Z, , trt-samf-loragw01 
2020-06-25T12:02:12.935479861Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-25T12:02:20.060376741Z, , trt-samf-loragw01 
2020-06-25T12:02:27.187164121Z, , trt-samf-loragw01 
2020-06-25T12:02:34.318321202Z, , trt-samf-loragw01 
2020-06-25T12:02:41.441722481Z, , trt-samf-loragw01 
2020-06-25T12:02:48.583095163Z, , trt-samf-loragw01 
2020-06-25T12:02:55.712491744Z, , trt-samf-loragw01 
2020-06-25T12:03:02.836378523Z, , trt-samf-loragw01 
2020-06-25T12:03:09.962715603Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-25T12:03:24.473793495Z, , trt-samf-loragw01 
2020-06-25T12:03:31.564074371Z, , trt-samf-loragw01 
2020-06-25T12:03:45.603277905Z, , trt-samf-loragw01 
2020-06-25T12:03:52.736222285Z, , trt-samf-loragw01 
2020-06-25T12:03:59.867296966Z, , trt-samf-loragw01 
2020-06-25T12:04:06.991923646Z, , trt-sluppen-loragw01 trt-samf-loragw01 
2020-06-25T12:04:14.126225427Z, , trt-samf-loragw01 
2020-06-25T12:04:21.257625108Z, , trt-samf-loragw01 
2020-06-25T12:04:28.382885787Z, , trt-samf-loragw01 
2020-06-25T12:04:35.508143267Z, , trt-samf-loragw01 
2020-06-25T12:04:42.638302548Z, , trt-samf-loragw01 
2020-06-25T12:04:49.773414129Z, , trt-samf-loragw01 
2020-06-25T12:04:56.899494109Z, , trt-samf-loragw01 
2020-06-25T12:05:04.026569189Z, , trt-samf-loragw01 
2020-06-25T12:05:11.16319317Z, , trt-samf-loragw01 
2020-06-25T12:05:18.281385349Z, , trt-samf-loragw01 
2020-06-25T12:05:25.40979553Z, , trt-samf-loragw01 trt-sluppen-loragw01 
2020-06-25T12:05:32.548143911Z, , trt-samf-loragw01 
2020-06-25T12:05:39.670089591Z, , trt-samf-loragw01 
2020-06-25T12:05:46.800490171Z, , trt-samf-loragw01 
